,ESTADO,PRODUTO,MES_ANO,VL_VENDA
2253,AM,DIESEL,04/2007,1.3974358974358974
2254,AM,DIESEL,04/2008,1.7142857142857142
2255,AM,DIESEL,04/2009,2.0
2256,AM,DIESEL,04/2010,1.984
2257,AM,DIESEL,04/2011,2.0
2258,AM,DIESEL,04/2012,2.0
2259,AM,DIESEL,04/2013,2.0
2260,AM,DIESEL,04/2014,2.051948051948052
2261,AM,DIESEL,04/2015,2.3524590163934427
2262,AM,DIESEL,04/2016,3.0
2263,AM,DIESEL,04/2017,2.977272727272727
2264,AM,DIESEL,04/2018,3.04040404040404
2265,AM,DIESEL,04/2019,3.1604938271604937
2266,AM,DIESEL,04/2020,3.060606060606061
2267,AM,DIESEL,04/2021,4.264705882352941
2268,AM,DIESEL,04/2022,6.142857142857143
2269,AM,DIESEL,04/2023,5.108695652173913
2270,AM,DIESEL,04/2024,6.121951219512195
2271,AM,DIESEL,05/2004,1.0
2272,AM,DIESEL,05/2005,1.1265822784810129
2273,AM,DIESEL,05/2006,1.4088669950738917
2274,AM,DIESEL,05/2007,1.4401709401709402
2275,AM,DIESEL,05/2008,1.9320388349514563
2276,AM,DIESEL,05/2009,1.9754901960784317
2277,AM,DIESEL,05/2010,1.96078431372549
2278,AM,DIESEL,05/2011,1.9623430962343096
2279,AM,DIESEL,05/2012,1.995726495726496
2280,AM,DIESEL,05/2013,2.0
2281,AM,DIESEL,05/2014,2.0073529411764706
2282,AM,DIESEL,05/2015,2.4653465346534653
2283,AM,DIESEL,05/2016,2.9741379310344827
2284,AM,DIESEL,05/2017,3.0
2285,AM,DIESEL,05/2018,3.0615384615384613
2286,AM,DIESEL,05/2019,3.267605633802817
2287,AM,DIESEL,05/2020,3.0
2288,AM,DIESEL,05/2021,4.0
2289,AM,DIESEL,05/2022,6.571428571428571
